country,country_clean,region,is_developed,year,month,quarter,date,period,season,year_category,energy_source,energy_source_clean,source_category,energy_type,electricity_production_gwh,share_of_total,is_renewable,is_fossil,energy_intensity_category,is_outlier,is_negative,is_zero
Sweden,Sweden,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,47262.697267,0.2933059380510263,False,False,High,False,False,False
Sweden,Sweden,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,100.750718,0.0006337807660774,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,679.0,0.0046438006126415,True,False,Low,False,False,False
Sweden,Sweden,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,12837.914197,0.0797464375633269,False,True,High,False,False,False
Sweden,Sweden,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,27512.399601,0.1689340099403159,True,False,High,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,997.960158,0.0059374066712435,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,70833.291772,0.4291393250614128,True,False,High,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,322.552507,0.0017129760954218,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,166245.955247,1.0,False,False,Very High,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,50991.809511,0.3060684560390475,False,False,High,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,213.524099,0.001270370766245,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,1051.0,0.0069295381631583,True,False,Medium,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,16064.079283,0.0949066145879184,False,True,High,False,False,False
Sweden,Sweden,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,27305.77468,0.1629560661408443,True,False,High,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,682.861843,0.0039430820563111,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,72872.916423,0.4249051756095632,True,False,High,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,134.167995,0.0007257645683412,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,50062.764373,0.290329504215946,False,False,High,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,318.97439,0.0018418691948871,False,True,Low,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,1526.0,0.0093873136748892,True,False,Medium,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,15397.643736,0.0879928039400114,False,True,High,False,False,False
Sweden,Sweden,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,32757.392244,0.1873852025472299,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,37450.0,0.5614889828361518,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,976.108,0.0148874463183963,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,66130.846,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,25205.0,0.3855080941614284,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,64.265,0.0009809235613443,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,94.0,0.0014239828389606,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3344.8450000000003,0.0510140240339252,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,36.996,0.000564837470639,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,33795.0,0.5343831571439472,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,913.082,0.0145952394515323,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,62958.861,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,25560.0,0.4080172019406853,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,48.593,0.0007759467967461,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,168.0,0.0026824696076577,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3365.861,0.0537996438381639,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,69.99600000000001,0.0011174605477752,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,39906.0,0.5807496510695555,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,866.8249999999999,0.0128637731392253,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,68159.016,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,24345.0,0.3613055502828992,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,48.485,0.0007207410121059,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,300.001,0.004398852433872,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3520.014,0.0522393125669856,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,87.99600000000001,0.0013065589573723,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,39572.001,0.5745155396426329,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,717.601,0.0105568587169612,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,68514.99,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,24870.999,0.3656339750356192,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,41.437000000000005,0.0006095245144024,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,499.998,0.0072959521466551,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3481.99,0.0512309120625708,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,90.0,0.0013235910114753,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,39308.0,0.5584661108799674,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,478.033,0.0068646629776995,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,69985.931,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,26370.0,0.379777001031112,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,32.328,0.0004648348177474,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,842.001,0.0119916321598618,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3364.931,0.0483130196314954,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,101.004,0.0014523068526281,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,39486.0,0.5944715443287616,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,598.108,0.009208172703698,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,66117.65,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,22095.0,0.3360847070247009,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,33.794000000000004,0.0005194912858042,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,1119.0,0.0168384887463589,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3307.651,0.0509180862134478,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,110.004,0.0016872506989132,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,36324.706,0.5853031533246165,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,816.365,0.0138807910346701,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,61693.255,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,20235.0,0.329278941551421,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,31.283,0.0005313042698063,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,1333.0,0.0208456154206384,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3691.553,0.0627606420368924,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,108.996,0.0018116476664313,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,36664.28,0.5900909748176737,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,687.381,0.011606940063022,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,61650.323,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,19499.0,0.3192282649594105,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,33.854,0.0005698370671818,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,1683.207,0.0264292490774924,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3671.237,0.0620086779107199,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,132.599,0.0022428332347032,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,37427.999999,0.5487830613866674,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,589.964266,0.0089450912464034,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,67450.785998,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,24414.0,0.3675578308319207,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,22.688852,0.0003446874829052,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,1945.1,0.0280574851753954,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3541.886,0.0537204395040583,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,121.8,0.0018811831209111,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,40556.0,0.5563307888281996,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,575.134742,0.0081735190066947,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,71739.189,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,25280.0,0.3608705593156389,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,29.809104,0.0004225810441202,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,2177.671,0.0298103072665951,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3579.618,0.0508632894080206,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,145.899999,0.0021250551707878,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,40616.000002,0.5773464111099842,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,587.21487,0.0084390385143929,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,70004.710999,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,22989.999998,0.3315151500122769,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,20.029803,0.000286206276885,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,2598.658999,0.0365047359735704,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3654.601999,0.0525157409179161,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,145.45,0.0021179619727733,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,39169.750745,0.6046518225007631,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,541.5081720000001,0.0086854544116856,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,64002.399592,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,18350.201817,0.2937930454841422,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,29.609264000000003,0.0004737217351122,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,2891.866818,0.0439601055921385,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3445.130211,0.0552602090279893,False,True,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,145.449999,0.0023348173688756,True,False,Low,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,33787.552661,0.5176770140806408,True,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,487.267181,0.0076176207252635,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,64761.008442,1.0,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,23338.449675,0.3650399378860159,False,False,High,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,20.578204,0.0003222260604124,False,True,Low,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,3794.775534,0.0572056812958883,True,False,Medium,False,False,False
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3688.599323,0.0576668476865171,False,True,Medium,False,False,False
